levelId,Filename,Area_Name,Name,Pos,Rotate,Type,Destination,EntityID,FixedMonsterID
141004;141003;141002;141001;141000;141006;141005;,arena_001,,MHSpawnPoint_Normal5,"1416.9697,741.08453,30.001444","0.86162913,0,0,0.50753838",MHMonsterSpawnPoint,,62,0
451103;,arena_001,,451103_GoldenSleepyBird,"1393.7899,738.59467,30","1,0,0,0",MHMonsterSpawnPoint,,156,60143
141004;,arena_001,,MHSpawnPoint48,"1414.1451,749.25671,30","-0.37460667,0,0,0.92718381",MHMonsterSpawnPoint,,36,50070
141006;141005;141004;141003;141002;141001;141000;,arena_001,,LowAlt6,"1377.2198,725.11127,33.92712","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,307,0
451104;,arena_001,,451104_BombHammerDragon,"1410.0265,739.19208,30.025146","1,0,0,0",MHMonsterSpawnPoint,,154,60910
141004;,arena_001,,MHSpawnPoint39,"1390.2386,719.30463,30","0.92387956,0,0,-0.38268343",MHMonsterSpawnPoint,,35,50170
141004;,arena_001,,MHSpawnPoint56,"1396.8427,735.74603,30","-0.13917306,0,0,0.99026811",MHMonsterSpawnPoint,,115,50070
141004;,arena_001,,MHSpawnPoint27,"1404.7085,729.90247,30.000002","0.98325491,0,0,0.18223555",MHMonsterSpawnPoint,,302,50070
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Tussock4,"1405.6798,731.2489,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,306,0
141004;141003;141002;141001;141000;141006;141005;,arena_001,,MHSpawnPoint_Normal8,"1384.2405,719.81763,30.001444","0.96814764,-0,0,-0.25037995",MHMonsterSpawnPoint,,61,0
141004;,arena_001,,MHSpawnPoint44,"1390.09,749.4635,30","-0.37460667,0,0,0.92718381",MHMonsterSpawnPoint,,34,50050
141004;,arena_001,,MHSpawnPoint52,"1404.0496,727.30963,30.000002","0.9238795,0,0,-0.38268349",MHMonsterSpawnPoint,,299,50070
140921;,arena_001,,TaoBao_10,"1430.245,732.8335,30","0.43051103,0,0,0.90258533",MHMonsterSpawnPoint,,171,70066
140921;,arena_001,,W_4_taomaoshou_1,"1386.864,740.75037,30.037601","0.79863548,0,0,-0.6018151",MHMonsterSpawnPoint,,170,50220
451109;,arena_001,,451109_Boss1,"1407.1118,735.92603,30.027756","1,0,0,0",MHMonsterSpawnPoint,,142,60301
281120;281119;281118;281117;281116;281115;281114;281113;281112;281111;281110;281109;281108;281107;281106;281105;281104;281103;281102;281101;281100;281099;281098;281097;281096;281095;281094;281093;281092;281091;281090;281089;281088;281087;281086;281085;281084;281083;281082;281081;281080;281079;281078;281077;281076;281075;281074;281073;281072;281071;281070;281069;281068;281067;281066;281065;281064;281063;281062;281061;281060;281059;281058;281057;281056;281055;281054;281053;281052;281051;281050;281049;281048;281047;281046;281045;281044;281043;281042;281041;281040;281039;281038;281037;281036;281035;281034;281033;281032;281031;281030;281029;281028;281027;281026;281025;281024;281023;281022;281021;281020;281019;281018;281017;281016;281015;281014;281013;281012;281011;281010;281009;281008;281007;281006;281005;281004;281003;281002;281001;220110;220109;220108;220107;220106;220105;220104;220103;220102;220101;210116;210115;210114;210113;210112;210111;210110;210109;210108;210107;210106;210105;210104;210103;210102;210101;200527;200526;200525;200524;200523;200522;200521;200520;200519;200518;200517;200516;200515;200514;200513;200512;200511;200510;200509;200508;200507;200506;200505;200504;200437;200436;200428;200427;200426;200425;200424;200423;200422;200421;200420;200419;200418;200417;200416;200415;200414;200413;200412;200411;200410;200409;200408;200407;200406;200405;200404;200343;200342;200341;200340;200339;200338;200337;200336;200328;200327;200326;200325;200324;200323;200322;200321;200320;200319;200318;200317;200316;200315;200314;200313;200312;200311;200310;200309;200308;200307;200306;200305;200304;200235;200234;200233;200232;200231;200230;200229;200228;200227;200226;200225;200224;200223;200222;200221;200220;200209;200208;200207;200206;200205;200204;200136;200135;200134;200133;200132;200131;200130;200129;200128;200127;200126;200125;200124;200123;200122;200121;200120;200119;200111;200110;200109;200108;200107;200106;,arena_001,,NPC_Default_SpawnPoint,"635.50012,857.42639,30.004406","-0.043619197,0,0,0.99904823",MHMonsterSpawnPoint,,134,0
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Tussock8,"1415.8875,702.70081,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,305,0
141006;141005;141004;141003;141002;141001;141000;,arena_001,,LowAlt9,"1390.3354,742.83209,32.027889","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,304,0
140921;,arena_001,,Hongsulong_2,"1419.5129,735.73096,30.037601","0.46947142,0,0,0.88294768",MHMonsterSpawnPoint,,168,50080
140921;,arena_001,,Taomaoshou_4,"1391.1809,747.00299,30.128914","-0.19080916,0,0,0.98162717",MHMonsterSpawnPoint,,219,50220
141004;,arena_001,,MHSpawnPoint29,"1401.7733,727.59106,30","0.92387956,0,0,-0.38268343",MHMonsterSpawnPoint,,104,50050
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Tussock10,"1392.1461,715.29462,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,301,0
451106;,arena_001,,451106_CrystalRockDragon,"1393.4611,739.8338,30","1,0,0,0",MHMonsterSpawnPoint,,152,60232
140921;,arena_001,,TaoBao_16,"1418.7819,753.36932,30.022779","0.41469324,0,0,0.90996128",MHMonsterSpawnPoint,,218,70066
140102;,arena_001,,HCM_TurnInBox,"1399.9374,702.6026,30","0.96592581,0,0,-0.25881904",MHMonsterSpawnPoint,,325,39005
451106;,arena_001,,451106_RockDragon,"1423.7561,739.52661,30","1,0,0,0",MHMonsterSpawnPoint,,151,60230
140921;,arena_001,,TaoBao_18,"1419.9928,740.4613,30","0.75470954,0,0,0.65605903",MHMonsterSpawnPoint,,217,70066
141004;,arena_001,,MHSpawnPoint50,"1409.5026,736.73846,30.000002","0.52249861,0,0,-0.85264009",MHMonsterSpawnPoint,,295,50070
451101;,arena_001,,BlueFireDragon,"1411.0615,738.8645,30.007999","1,0,0,0",MHMonsterSpawnPoint,,158,60251
281050;281049;281048;281047;281046;281045;281044;281043;281042;281041;281040;281039;281038;281037;281036;281035;281034;281033;281032;281031;281030;281029;281028;281027;281026;281025;281024;281023;281022;281021;281020;281019;281018;281017;281016;281015;281014;281013;281012;281011;281010;281005;281004;281003;281002;281001;220110;220109;220108;220107;220106;220105;220104;220103;220102;220101;210116;210115;210114;210113;210112;210111;210110;210109;210108;210107;210106;210105;210104;210103;210102;210101;200527;200526;200525;200524;200523;200522;200521;200520;200519;200518;200517;200516;200515;200514;200513;200512;200511;200510;200509;200508;200507;200506;200505;200504;200437;200436;200428;200427;200426;200425;200424;200423;200422;200421;200420;200419;200418;200417;200416;200415;200414;200413;200412;200411;200410;200409;200408;200407;200406;200405;200404;200343;200342;200341;200340;200339;200338;200337;200336;200328;200327;200326;200325;200324;200323;200322;200321;200320;200319;200318;200317;200316;200315;200314;200313;200312;200311;200310;200309;200308;200307;200306;200305;200304;200235;200234;200233;200232;200231;200230;200229;200228;200227;200226;200225;200224;200223;200222;200221;200220;200209;200208;200207;200206;200205;200204;200136;200135;200134;200133;200132;200131;200130;200129;200128;200127;200126;200125;200124;200123;200122;200121;200120;200119;200111;200110;200109;200108;200107;200106;140089;140088;140087;140086;140085;140084;140083;140082;140081;140080;140079;140078;140077;140076;140075;140074;140073;140072;140071;140070;140069;140068;140067;140066;140065;140064;140063;140062;140061;140060;140059;140058;140057;140056;140055;140054;140053;,arena_001,,DM_Spawner_10,"1418.5134,742.14453,30","1,0,0,0",MHMonsterSpawnPoint,,124,0
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Distant01,"1387.8015,750.92358,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,300,0
140922;,arena_001,,MHSpawnPoint75,"1404.9052,750.20349,30.055115","0.034899253,0,0,0.99939084",MHMonsterSpawnPoint,,206,60870
140921;,arena_001,,TaoBao_12,"1403.2909,740.02899,30.056822","0.96592581,0,0,0.25881904",MHMonsterSpawnPoint,,216,70066
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Tussock2,"1403.597,702.29242,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,298,0
651002;,arena_001,,MHSpawnPoint74,"1404.3429,740.66693,65.190865","0.026176874,0,0,0.99965733",MHMonsterSpawnPoint,,50,60210
141004;141003;141002;141001;141000;141006;141005;,arena_001,,MHSpawnPoint_Normal9,"1393.6224,747.4433,30.001444","-0.2249511,0,0,0.97437006",MHMonsterSpawnPoint,,60,0
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Distant03,"1432.3165,719.36566,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,297,0
140105;,arena_001,,MHSpawnPoint65,"1404.3114,746.73224,30.012165","1,0,0,0",MHMonsterSpawnPoint,,46,60050
140131;,arena_001,,MHSpawnPoint63,"1412.6862,739.0744,30.049534","1,0,0,0",MHMonsterSpawnPoint,,56,60190
140921;,arena_001,,Hongsulong_3,"1395.656,715.37659,30.037601","0.98480779,0,0,-0.17364804",MHMonsterSpawnPoint,,214,50080
281050;281049;281048;281047;281046;281045;281044;281043;281042;281041;281040;281039;281038;281037;281036;281035;281034;281033;281032;281031;281030;281029;281028;281027;281026;281025;281024;281023;281022;281021;281020;281019;281018;281017;281016;281015;281014;281013;281012;281011;281010;281005;281004;281003;281002;281001;220110;220109;220108;220107;220106;220105;220104;220103;220102;220101;210116;210115;210114;210113;210112;210111;210110;210109;210108;210107;210106;210105;210104;210103;210102;210101;200527;200526;200525;200524;200523;200522;200521;200520;200519;200518;200517;200516;200515;200514;200513;200512;200511;200510;200509;200508;200507;200506;200505;200504;200437;200436;200428;200427;200426;200425;200424;200423;200422;200421;200420;200419;200418;200417;200416;200415;200414;200413;200412;200411;200410;200409;200408;200407;200406;200405;200404;200343;200342;200341;200340;200339;200338;200337;200336;200328;200327;200326;200325;200324;200323;200322;200321;200320;200319;200318;200317;200316;200315;200314;200313;200312;200311;200310;200309;200308;200307;200306;200305;200304;200235;200234;200233;200232;200231;200230;200229;200228;200227;200226;200225;200224;200223;200222;200221;200220;200209;200208;200207;200206;200205;200204;200136;200135;200134;200133;200132;200131;200130;200129;200128;200127;200126;200125;200124;200123;200122;200121;200120;200119;200111;200110;200109;200108;200107;200106;140089;140088;140087;140086;140085;140084;140083;140082;140081;140080;140079;140078;140077;140076;140075;140074;140073;140072;140071;140070;140069;140068;140067;140066;140065;140064;140063;140062;140061;140060;140059;140058;140057;140056;140055;140054;140053;,arena_001,,DM_Spawner_5,"1404.574,753.56799,30.000595","1,0,0,0",MHMonsterSpawnPoint,,123,0
141004;141003;141002;141001;141000;141006;141005;,arena_001,,MHSpawnPoint_Normal6,"1415.9906,748.66553,30.001444","0.39073116,0,0,0.92050487",MHMonsterSpawnPoint,,59,0
451103;,arena_001,,451103_GoldenBeast,"1423.6094,738.5589,30","1,0,0,0",MHMonsterSpawnPoint,,155,60081
141006;141005;141004;141003;141002;141001;141000;,arena_001,,Tussock7,"1417.4681,716.63647,30","4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,296,0
,arena_001,,BossIndoorPoint2,"1408.0632,791.38519,30.296875","-1.0192995e-008,0,0,1",MHMonsterSpawnPoint,,161,0
140110;,arena_001,,140110_Boss_Spawner,"1406.9103,742.94318,30.046875","0.043619692,0,0,0.99904817",MHMonsterSpawnPoint,,44,60280
,arena_002,,Red_Boss_Spawner_Underground,"742.16095,1195.3589,1676.3064","1,0,0,8.7422777e-008",MHMonsterSpawnPoint,,27,0
,arena_002,,Blue_Boss_Spawner_Underground,"742.19409,1113.7861,1676.3064","-0.0087265298,0,0,0.99996191",MHMonsterSpawnPoint,,26,0
,arena_002,,Red_Boss_Spawner_Fly,"742,1194,1704.574","1,0,0,8.7422777e-008",MHMonsterSpawnPoint,,25,0
,arena_002,,Blue_Boss_Spawner_Fly,"742,1114,1704.574","-4.3711388e-008,0,0,1",MHMonsterSpawnPoint,,24,0
,arena_004,,R5_SpawnPoint1,"1568.4045,3034.2329,211","1,0,0,0",MHMonsterSpawnPoint,,292,0
,arena_004,,R5_SpawnPoint2,"1572.0616,3011.2207,211","1,0,0,0",MHMonsterSpawnPoint,,293,0
,arena_004,,R7_SpawnPoint4,"2286.6133,1698.6166,177.75","1,0,0,0",MHMonsterSpawnPoint,,296,0
,arena_004,,R10_SpawnPoint3,"3200.1982,997.81049,184.625","1,0,0,0",MHMonsterSpawnPoint,,297,0
,arena_004,,R8_SpawnPoint5,"730.64801,2643.3936,76.553726","1,0,0,0",MHMonsterSpawnPoint,,298,0
,arena_004,,R2_SpawnPoint2,"1495.6371,2062.4805,117.71753","0.97437012,0,0,-0.22495095",MHMonsterSpawnPoint,,264,0
,arena_004,,R8_SpawnPoint3,"767.02295,2645.0398,76.553726","1,0,0,0",MHMonsterSpawnPoint,,266,0
,arena_004,,R1_SpawnPoint2,"1420.1725,728.73511,55.34375","1,0,0,0",MHMonsterSpawnPoint,,273,0
,arena_004,,R6_SpawnPoint3,"2529.3354,2973.1211,187.875","1,0,0,0",MHMonsterSpawnPoint,,278,0
,arena_004,,R11_SpawnPoint4,"3738.8748,1590.8937,47.258118","1,0,0,0",MHMonsterSpawnPoint,,279,0
,arena_004,,R7_SpawnPoint3,"2286.3279,1718.5719,177.75","1,0,0,0",MHMonsterSpawnPoint,,175,0
,arena_004,,R12_SpawnPoint3,"3419.3672,2574.8423,50.954594","1,0,0,0",MHMonsterSpawnPoint,,177,0
,arena_004,,R9_SpawnPoint5,"570.01599,3611.9463,67.258125","1,0,0,0",MHMonsterSpawnPoint,,181,0
,arena_004,,R8_SpawnPoint1,"719.65668,2678.9858,76.553726","1,0,0,0",MHMonsterSpawnPoint,,186,0
,arena_004,,R3_SpawnPoint1,"2311.9148,706.84094,84.0625","1,0,0,0",MHMonsterSpawnPoint,,187,0
,arena_004,,R3_SpawnPoint_Fly,"2338.0271,707.34143,125.18134","1,0,0,0",MHMonsterSpawnPoint,,188,0
,arena_004,,R12_SpawnPoint_Underground,"3411.6545,2579.4229,50.677952","1,0,0,0",MHMonsterSpawnPoint,,189,0
,arena_004,,R5_SpawnPoint_Fly,"1590.7935,3019.8142,253.33966","1,0,0,0",MHMonsterSpawnPoint,,191,0
,arena_004,,R4_SpawnPoint2,"671.33154,1397.7218,140.375","1,0,0,0",MHMonsterSpawnPoint,,156,0
,arena_004,,R6_SpawnPoint5,"2536.7205,2965.7661,187.875","1,0,0,0",MHMonsterSpawnPoint,,160,0
,arena_004,,R9_SpawnPoint3,"589.53864,3617.4612,67.269371","1,0,0,0",MHMonsterSpawnPoint,,161,0
,arena_004,,R2_SpawnPoint_Fly,"1477.594,2063.8679,157.0448","0.97437012,0,0,-0.22495095",MHMonsterSpawnPoint,,168,0
,arena_004,,R3_SpawnPoint3,"2349.9749,684.789,84.0625","1,0,0,0",MHMonsterSpawnPoint,,171,0
,arena_004,,R12_SpawnPoint1,"3384.397,2581.1465,50.938972","1,0,0,0",MHMonsterSpawnPoint,,173,0
,arena_004,,R5_SpawnPoint4,"1606.2185,3047.8748,211","1,0,0,0",MHMonsterSpawnPoint,,211,0
,arena_004,,R12_SpawnPoint4,"3416.3169,2597.1885,50.487484","1,0,0,0",MHMonsterSpawnPoint,,212,0
,arena_004,,R10_SpawnPoint5,"3178.5928,992.50977,184.625","1,0,0,0",MHMonsterSpawnPoint,,213,0
,arena_004,,R10_SpawnPoint_Fly,"3185.0688,974.58459,219.8307","1,0,0,0",MHMonsterSpawnPoint,,216,0
,arena_004,,R12_SpawnPoint2,"3395.5906,2562.6655,50.947842","1,0,0,0",MHMonsterSpawnPoint,,217,0
,arena_004,,R4_SpawnPoint4,"683.97882,1365.6831,140.375","1,0,0,0",MHMonsterSpawnPoint,,218,0
,arena_004,,R9_SpawnPoint_Fly,"560,3627,105.342","1,0,0,0",MHMonsterSpawnPoint,,220,0
,arena_004,,R2_SpawnPoint1,"1464.9484,2085.2939,117.5625","0.97437012,0,0,-0.22495095",MHMonsterSpawnPoint,,221,0
,arena_004,,R6_SpawnPoint_Fly,"2513.0239,2953.2583,227.92506","1,0,0,0",MHMonsterSpawnPoint,,222,0
,arena_004,,R8_SpawnPoint2,"705.91595,2642.7695,76.553726","1,0,0,0",MHMonsterSpawnPoint,,223,0
,arena_004,,R5_SpawnPoint3,"1603.7313,3013.3157,211","1,0,0,0",MHMonsterSpawnPoint,,225,0
,arena_004,,R2_SpawnPoint4,"1448.2889,2061.4404,117.5625","0.97437012,0,0,-0.22495095",MHMonsterSpawnPoint,,226,0
,arena_004,,R3_SpawnPoint5,"2334.9136,719.35504,84.0625","1,0,0,0",MHMonsterSpawnPoint,,227,0
,arena_004,,R11_SpawnPoint3,"3765.3672,1588.5046,47.272587","1,0,0,0",MHMonsterSpawnPoint,,193,0
,arena_004,,R12_SpawnPoint5,"3396.1938,2591.3804,50.88834","1,0,0,0",MHMonsterSpawnPoint,,195,0
,arena_004,,R4_SpawnPoint_Fly,"657.18958,1365.598,181.98872","1,0,0,0",MHMonsterSpawnPoint,,196,0
,arena_004,,R4_SpawnPoint3,"641.91058,1357.4298,140.375","1,0,0,0",MHMonsterSpawnPoint,,202,0
,arena_004,,R7_SpawnPoint2,"2266.135,1697.245,177.62135","1,0,0,0",MHMonsterSpawnPoint,,204,0
,arena_004,,R7_SpawnPoint5,"2279.7253,1705.9254,177.75","1,0,0,0",MHMonsterSpawnPoint,,205,0
,arena_004,,R11_SpawnPoint_Underground,"3752.1943,1569.5975,47.258118","1,0,0,0",MHMonsterSpawnPoint,,207,0
,arena_004,,R1_SpawnPoint4,"1419.2012,706.82892,55.34375","1,0,0,0",MHMonsterSpawnPoint,,208,0
,arena_004,,R2_SpawnPoint3,"1483.2112,2046.4231,117.625","0.97437006,0,0,-0.22495095",MHMonsterSpawnPoint,,352,0
,arena_004,,R8_SpawnPoint_Fly,"726,2703,113.2581","1,0,0,0",MHMonsterSpawnPoint,,349,0
,arena_004,,R11_SpawnPoint1,"3735.0193,1562.1523,47.499645","1,0,0,0",MHMonsterSpawnPoint,,347,0
,arena_004,,R7_SpawnPoint1,"2255.5134,1714.3268,177.75","1,0,0,0",MHMonsterSpawnPoint,,346,0
,arena_004,,R10_SpawnPoint4,"3200.5503,968.29633,184.625","1,0,0,0",MHMonsterSpawnPoint,,343,0
,arena_004,,R7_SpawnPoint_Fly,"2278.0508,1708.0741,217.62135","1,0,0,0",MHMonsterSpawnPoint,,318,0
,arena_004,,SupplyShop,"2025.0043,224.17412,23.134136","1,0,0,0",MHMonsterSpawnPoint,,291,33340
,arena_004,,SupplyBos,"2015.6428,231.97255,23.135698","-0.35020751,0,0,0.93667215",MHMonsterSpawnPoint,,316,39004
,arena_004,,R3_SpawnPoint4,"2361.333,706.41986,84.0625","1,0,0,0",MHMonsterSpawnPoint,,314,0
,arena_004,,R3_SpawnPoint2,"2324.0247,685.7403,84.0625","1,0,0,0",MHMonsterSpawnPoint,,313,0
,arena_004,,R9_SpawnPoint4,"586.94458,3585.6567,67.702431","1,0,0,0",MHMonsterSpawnPoint,,312,0
,arena_004,,R6_SpawnPoint4,"2528.3169,2944.0703,187.92506","1,0,0,0",MHMonsterSpawnPoint,,307,0
,arena_004,,R10_SpawnPoint1,"3159.2893,973.48389,184.625","1,0,0,0",MHMonsterSpawnPoint,,306,0
,arena_004,,R1_SpawnPoint3,"1386.4985,728.02002,55.34375","1,0,0,0",MHMonsterSpawnPoint,,305,0
,arena_004,,R9_SpawnPoint2,"550.67596,3589.1987,67.258125","1,0,0,0",MHMonsterSpawnPoint,,301,0
,arena_004,,R11_SpawnPoint5,"3744.5625,1557.8312,47.258118","1,0,0,0",MHMonsterSpawnPoint,,300,0
,arena_004,,SupplyBos1,"2026.1008,228.75648,23.137417","0.68835443,0,0,0.72537452",MHMonsterSpawnPoint,,333,39005
,arena_004,,R4_SpawnPoint5,"657.68634,1350.2252,140.375","1,0,0,0",MHMonsterSpawnPoint,,327,0
,arena_004,,R11_SpawnPoint2,"3757.3958,1562.1523,47.258118","1,0,0,0",MHMonsterSpawnPoint,,320,0
,arena_004,,R9_SpawnPoint1,"542.98065,3609.5889,67.269371","1,0,0,0",MHMonsterSpawnPoint,,319,0
,arena_004,,R10_SpawnPoint2,"3170.166,950.2821,184.22925","1,0,0,0",MHMonsterSpawnPoint,,325,0
